Testo 350 Gas Analyzer
Date Time,NO (ppm),O2 (%),CO2i (%),CO (ppm),NO2 (ppm),SO2 (ppm),Tf (C),Ta (C),Pump (L\min),Batt (V),dP (inW),Pabs (hPa),CO2 (%),MCO2 (Kg/h),Pabs (hPa)
4/12/2015 15:33:21,20.1,20.94,0.16,35.3,0.8,0,35.0,32.8,1.01,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:33:23,20.1,20.94,0.16,35.3,0.8,0,35.0,32.8,1.01,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:33:24,19.9,20.94,0.16,35.4,0.8,0,35.0,32.8,1.01,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:33:25,19.9,20.94,0.16,35.4,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:26,19.9,20.94,0.16,35.4,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:27,19.6,20.94,0.16,35.4,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:29,19.2,20.94,0.17,35.2,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:30,19.2,20.94,0.17,35.2,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:31,19.2,20.94,0.16,35.2,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:32,19.0,20.94,0.16,35.3,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:33,19.0,20.94,0.16,35.3,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:35,18.9,20.94,0.16,35.3,0.8,0,35.1,32.9,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:36,18.9,20.94,0.16,35.3,0.8,0,35.1,32.9,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:37,18.9,20.94,0.16,35.1,0.8,0,35.1,32.9,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:38,18.9,20.94,0.16,35.1,0.8,0,35.1,32.9,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:39,18.9,20.94,0.16,34.9,0.8,0,35.1,32.8,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:41,19.0,20.94,0.16,34.9,0.8,0,35.1,32.8,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:42,19.0,20.94,0.15,34.9,0.8,0,35.1,32.8,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:43,19.0,20.94,0.15,34.9,0.8,0,35.1,32.8,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:44,19.0,20.94,0.15,34.9,0.8,0,35.1,32.8,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:45,19.0,20.94,0.15,34.7,0.8,0,35.1,32.8,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:47,18.9,20.94,0.15,34.6,0.8,0,35.1,32.8,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:48,18.9,20.94,0.15,34.6,1.0,0,35.1,32.8,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:49,18.9,20.94,0.15,34.6,1.0,0,35.1,32.8,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:50,18.7,20.94,0.15,34.5,0.8,0,35.1,32.8,1.00,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:51,18.7,20.94,0.15,34.5,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:53,18.7,20.94,0.16,34.3,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:54,18.7,20.94,0.16,34.3,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:55,18.9,20.94,0.15,34.2,0.8,0,35.1,32.8,1.01,9.2,0.00,954.3,0.00,0,954.3
4/12/2015 15:33:56,18.9,20.94,0.15,34.2,0.8,0,35.1,32.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:33:57,18.9,20.94,0.15,33.8,0.8,0,35.1,32.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:33:59,19.3,20.94,0.15,33.8,0.8,0,35.1,32.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:00,19.5,20.94,0.15,33.6,0.8,0,35.1,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:01,19.5,20.94,0.15,33.6,0.8,0,35.1,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:02,19.5,20.94,0.16,33.6,0.8,0,35.1,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:03,19.4,20.94,0.16,33.5,0.8,0,35.2,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:05,19.4,20.94,0.16,33.2,0.8,0,35.2,32.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:06,19.1,20.94,0.16,33.2,0.8,0,35.3,32.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:07,19.1,20.94,0.16,33.2,0.8,0,35.3,32.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:08,18.6,20.94,0.15,33.0,0.8,0,35.3,32.9,1.01,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:09,18.6,20.94,0.15,33.0,0.8,0,35.3,32.9,1.03,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:11,17.8,20.94,0.15,32.8,0.8,0,35.3,32.9,1.03,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:12,17.8,20.94,0.15,32.8,0.8,0,35.3,32.9,1.03,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:13,17.3,20.94,0.13,32.7,0.8,0,35.3,32.9,1.04,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:14,17.3,20.94,0.13,32.7,0.8,0,35.3,32.9,1.03,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:15,17.3,20.94,0.13,32.4,0.8,0,35.3,32.9,1.03,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:17,17.6,20.94,0.13,32.4,0.8,0,35.3,32.9,1.03,9.2,0.00,954.1,0.00,0,954.5
4/12/2015 15:34:18,17.6,20.94,0.13,32.1,0.8,0,35.3,32.9,1.02,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:19,22.0,20.94,0.13,32.1,0.8,0,35.3,32.9,1.02,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:20,22.0,20.94,0.25,32.1,0.8,0,35.3,32.9,1.01,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:21,38.2,20.90,0.25,31.9,1.0,0,35.4,32.9,1.01,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:23,38.2,20.61,0.25,31.9,1.0,0,35.4,32.9,1.00,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:24,59.1,20.61,0.25,31.7,1.4,0,35.5,32.9,1.00,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:25,59.1,20.61,0.25,31.7,1.4,0,35.5,32.9,1.00,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:26,64.4,20.53,0.82,31.4,1.4,0,35.5,32.9,1.00,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:27,64.4,20.53,0.82,31.4,1.6,0,35.5,32.9,1.00,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:29,54.2,20.60,0.82,31.2,1.4,0,35.5,32.9,1.00,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:30,54.2,20.60,0.82,31.2,1.4,0,35.5,32.9,1.00,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:31,54.2,20.78,0.53,30.8,1.4,0,35.5,32.9,1.01,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:32,41.9,20.78,0.53,30.8,1.4,0,35.5,32.9,1.01,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:33,41.9,20.78,0.53,30.4,1.4,0,35.5,32.9,1.01,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:35,32.6,20.94,0.53,30.4,1.4,0,35.5,32.9,1.01,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:36,32.6,20.94,0.53,30.4,1.4,0,35.5,32.9,1.01,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:37,26.2,20.94,0.53,30.3,1.2,0,35.5,32.9,1.01,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:34:38,26.2,20.94,0.53,30.3,1.2,0,35.5,32.9,1.01,9.2,0.00,953.9,0.00,0,953.9
4/12/2015 15:34:39,22.6,20.94,0.31,30.1,1.0,0,35.5,32.9,1.01,9.2,0.00,953.9,0.00,0,953.9
4/12/2015 15:34:41,22.6,20.94,0.31,30.1,1.0,0,35.5,32.9,1.01,9.2,0.00,953.9,0.00,0,953.9
4/12/2015 15:34:42,21.5,20.94,0.31,29.9,1.0,0,35.5,32.9,1.01,9.2,0.00,953.9,0.00,0,953.9
4/12/2015 15:34:43,21.5,20.94,0.31,29.9,1.0,0,35.5,32.9,1.01,9.2,0.00,953.9,0.00,0,953.9
4/12/2015 15:34:44,21.5,20.94,0.28,29.6,1.0,0,35.5,32.9,1.01,9.2,0.00,953.9,0.00,0,953.9
4/12/2015 15:34:45,23.2,20.94,0.28,29.6,1.0,0,35.5,32.9,1.01,9.2,0.00,953.9,0.00,0,953.9
4/12/2015 15:34:47,30.2,20.94,0.28,29.3,0.8,0,35.5,32.9,1.01,9.2,0.00,953.9,0.00,0,953.9
4/12/2015 15:34:48,30.2,20.94,0.28,29.3,0.8,0,35.5,32.9,1.01,9.2,0.00,953.9,0.00,0,954.1
4/12/2015 15:34:49,30.2,20.94,0.47,29.3,0.8,0,35.5,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:50,39.1,20.94,0.47,29.0,0.8,0,35.5,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:51,39.1,20.94,0.47,28.9,0.8,0,35.5,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:53,41.2,20.94,0.47,28.9,1.0,0,35.5,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:54,41.2,20.94,0.48,28.9,1.0,0,35.5,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:55,36.9,20.94,0.48,28.7,1.0,0,35.5,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:56,36.9,20.94,0.48,28.7,1.0,0,35.5,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:57,31.6,20.94,0.39,28.4,1.0,0,35.6,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:34:59,31.6,20.94,0.39,28.4,1.0,0,35.6,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:35:00,26.9,20.94,0.39,28.2,1.0,0,35.6,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:35:01,26.9,20.94,0.39,28.2,1.0,0,35.6,32.9,1.00,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:35:02,26.9,20.94,0.30,28.2,1.0,0,35.6,33.0,0.99,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:35:03,23.3,20.94,0.30,28.0,0.8,0,35.6,33.0,0.98,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:35:05,20.7,20.94,0.30,27.7,0.8,0,35.6,33.0,0.98,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:35:06,20.7,20.94,0.30,27.7,0.6,0,35.5,33.0,0.98,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:35:07,20.7,20.94,0.30,27.7,0.6,0,35.5,33.0,0.98,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:35:08,18.7,20.94,0.30,27.5,0.6,0,35.6,32.9,0.98,9.2,0.00,954.1,0.00,0,954.1
4/12/2015 15:35:09,18.7,20.94,0.30,27.2,0.6,0,35.6,32.9,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:11,17.1,20.94,0.24,27.2,0.6,0,35.6,32.9,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:12,17.1,20.94,0.24,27.2,0.6,0,35.6,32.9,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:13,15.6,20.94,0.24,27.0,0.6,0,35.6,32.9,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:14,15.6,20.94,0.24,27.0,0.6,0,35.6,33.0,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:15,15.6,20.94,0.17,26.7,0.8,0,35.6,33.0,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:17,14.2,20.94,0.17,26.7,0.8,0,35.6,33.0,0.97,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:18,12.9,20.94,0.17,26.3,0.8,0,35.6,33.0,0.97,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:19,12.9,20.94,0.17,26.3,0.8,0,35.6,33.0,0.97,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:20,12.9,20.94,0.12,26.3,0.8,0,35.6,33.0,0.97,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:21,11.8,20.94,0.12,26.2,1.0,0,35.6,33.0,0.97,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:23,11.5,20.94,0.12,26.2,1.0,0,35.6,33.0,0.97,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:24,11.5,20.94,0.12,26.2,1.0,0,35.6,32.9,0.97,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:25,11.5,20.94,0.12,26.2,1.0,0,35.6,32.9,0.96,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:26,11.8,20.94,0.12,26.0,1.2,0,35.6,32.9,0.96,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:27,11.8,20.94,0.12,25.5,1.2,0,35.6,32.9,0.97,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:29,12.0,20.94,0.12,25.5,1.2,0,35.5,33.0,0.97,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:30,12.0,20.94,0.12,25.5,1.2,0,35.5,33.0,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:31,12.5,20.94,0.12,25.1,1.0,0,35.5,33.0,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:32,12.5,20.94,0.12,25.1,1.0,0,35.5,33.0,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:33,12.5,20.94,0.14,25.0,1.0,0,35.5,33.0,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:35,13.6,20.94,0.14,25.0,1.0,0,35.5,33.0,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:37,14.6,20.94,0.14,24.7,1.0,0,35.5,33.1,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:38,14.6,20.94,0.18,24.7,1.0,0,35.5,33.1,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:39,15.4,20.94,0.18,24.5,1.0,0,35.5,33.0,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:41,15.4,20.94,0.18,24.4,1.0,0,35.5,33.0,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:42,16.0,20.94,0.18,24.4,0.8,0,35.5,33.0,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:43,16.0,20.94,0.18,24.4,0.8,0,35.5,33.0,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:44,16.0,20.94,0.18,24.1,0.6,0,35.5,33.1,0.98,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:45,16.0,20.94,0.18,24.1,0.6,0,35.5,33.1,0.99,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:47,15.2,20.94,0.21,24.0,0.6,0,35.5,33.1,0.99,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:48,15.2,20.94,0.21,24.0,0.6,0,35.5,33.1,0.99,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:49,13.9,20.94,0.21,23.9,0.6,0,35.5,33.1,0.99,9.2,0.00,954.0,0.00,0,954.0
4/12/2015 15:35:50,13.9,20.94,0.21,23.9,0.8,0,35.5,33.1,1.00,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:35:51,13.9,20.94,0.14,23.8,0.8,0,35.5,33.1,1.00,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:35:53,12.8,20.94,0.14,23.8,0.8,0,35.5,33.1,1.00,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:35:54,12.8,20.94,0.14,23.6,0.8,0,35.5,33.1,1.01,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:35:55,12.5,20.94,0.14,23.6,0.6,0,35.6,33.1,1.01,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:35:56,12.5,20.94,0.12,23.6,0.6,0,35.6,33.1,1.02,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:35:57,13.4,20.94,0.12,23.2,0.6,0,35.6,33.1,1.02,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:35:59,13.4,20.94,0.12,23.2,0.6,0,35.6,33.1,1.02,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:36:00,15.0,20.94,0.12,22.9,0.8,0,35.6,33.1,1.02,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:36:01,15.0,20.94,0.12,22.9,0.8,0,35.6,33.1,1.02,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:36:02,17.3,20.94,0.12,22.9,0.8,0,35.6,33.1,1.02,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:36:03,17.3,20.94,0.12,22.9,0.8,0,35.6,33.1,1.03,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:36:05,24.9,20.94,0.16,22.9,0.8,0,35.6,33.1,1.03,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:36:06,24.9,20.94,0.16,22.9,0.8,0,35.6,33.0,1.03,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:36:07,34.5,20.94,0.16,22.7,0.8,0,35.6,33.0,1.04,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:36:08,34.5,20.94,0.16,22.7,1.0,0,35.6,33.1,1.05,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:36:09,34.5,20.94,0.53,22.5,1.0,0,35.6,33.1,1.05,9.2,0.00,954.2,0.00,0,954.2
4/12/2015 15:36:11,36.7,20.93,0.53,22.5,1.0,0,35.5,33.1,1.05,9.2,0.00,954.2,0.00,0,954.4
4/12/2015 15:36:12,36.7,20.88,0.53,22.5,1.0,0,35.5,33.1,1.05,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:36:13,32.8,20.88,0.53,22.1,1.2,0,35.6,33.1,1.05,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:36:14,32.8,20.88,0.53,22.1,1.2,0,35.6,33.1,1.05,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:36:15,30.1,20.83,0.53,21.8,1.6,0,35.6,33.1,1.05,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:36:17,30.1,20.69,0.56,21.8,1.6,0,35.6,33.1,1.06,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:36:18,31.9,20.69,0.56,21.8,1.8,0,35.6,33.1,1.06,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:36:19,31.9,20.69,0.56,21.8,1.8,0,35.6,33.1,1.06,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:36:20,36.8,20.52,0.56,21.7,1.8,0,35.6,33.1,1.07,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:36:21,36.8,20.52,0.56,21.7,1.8,0,35.6,33.1,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:23,38.4,20.45,0.88,21.4,2.2,0,35.6,33.1,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:24,38.4,20.45,0.88,21.4,2.2,0,35.6,33.1,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:25,38.4,20.50,0.88,21.2,2.2,0,35.6,33.1,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:26,34.8,20.50,0.88,21.2,2.2,0,35.6,33.1,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:27,34.8,20.50,0.88,20.9,2.2,0,35.6,33.1,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:29,30.6,20.52,0.78,20.9,2.2,0,35.6,33.1,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:30,30.6,20.47,0.78,20.9,2.2,0,35.6,33.1,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:31,28.5,20.47,0.78,20.7,2.2,0,35.7,33.1,1.07,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:32,28.5,20.47,0.78,20.7,2.2,0,35.7,33.2,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:33,28.2,20.38,0.78,20.7,2.4,0,35.6,33.2,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:35,28.2,20.38,0.95,20.7,2.4,0,35.6,33.2,1.03,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:36,27.3,20.38,0.95,20.6,2.4,0,35.6,33.2,1.03,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:37,27.3,20.38,0.95,20.6,2.4,0,35.7,33.2,1.03,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:38,27.3,20.52,0.95,20.5,2.4,0,35.7,33.2,1.03,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:39,25.7,20.52,0.95,20.5,2.2,0,35.8,33.2,1.04,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:41,24.4,20.62,0.71,20.3,2.2,0,35.8,33.2,1.04,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:42,24.4,20.62,0.71,20.3,2.2,0,35.8,33.2,1.04,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:43,24.4,20.71,0.70,20.3,2.2,0,35.8,33.2,1.06,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:44,22.5,20.71,0.70,20.1,2.0,0,35.8,33.2,1.06,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:45,22.5,20.71,0.70,19.9,2.0,0,35.8,33.2,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:47,19.4,20.89,0.47,19.9,1.6,0,35.7,33.2,1.08,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:48,19.4,20.89,0.47,19.9,1.6,0,35.7,33.2,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:49,18.5,20.94,0.47,19.5,1.6,0,35.7,33.2,1.05,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:50,18.5,20.94,0.47,19.5,1.6,0,35.6,33.2,1.03,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:51,18.5,20.82,0.48,19.3,1.6,0,35.7,33.2,1.03,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:53,29.5,20.82,0.67,19.3,1.6,0,35.7,33.2,1.02,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:54,58.8,20.42,0.67,19.2,1.8,0,35.7,33.2,1.02,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:55,58.8,20.42,0.67,19.2,1.8,0,35.7,33.1,1.02,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:56,58.8,20.03,0.67,19.2,1.8,0,35.7,33.1,1.02,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:57,88.4,20.03,0.67,19.3,2.4,0,35.7,33.1,1.02,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:36:59,91.3,20.04,1.28,18.9,2.4,0,35.7,33.1,1.02,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:37:00,91.3,20.04,1.28,18.9,3.0,0,35.7,33.2,1.02,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:37:01,91.3,20.04,1.28,18.9,3.0,0,35.7,33.2,1.02,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:37:02,71.0,20.39,1.28,18.7,2.8,0,35.7,33.2,1.02,9.2,0.00,954.5,0.00,0,954.5
4/12/2015 15:37:03,71.0,20.39,1.28,18.6,2.8,0,35.8,33.2,1.03,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:05,49.3,20.74,0.56,18.6,2.2,0,35.8,33.2,1.03,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:06,49.3,20.74,0.56,18.6,2.2,0,35.8,33.2,1.05,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:07,37.2,20.89,0.56,18.4,1.8,0,35.8,33.2,1.05,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:08,37.2,20.89,0.56,18.4,1.8,0,35.7,33.2,1.07,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:09,37.2,20.89,0.56,18.2,1.6,0,35.7,33.2,1.07,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:11,34.2,20.89,0.56,18.2,1.6,0,35.7,33.2,1.07,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:12,40.4,20.80,0.53,18.1,1.6,0,35.7,33.2,1.07,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:13,40.4,20.80,0.53,18.1,1.4,0,35.7,33.2,1.07,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:14,40.4,20.62,0.53,18.1,1.4,0,35.7,33.2,1.06,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:15,52.4,20.62,0.53,18.0,1.4,0,35.7,33.3,1.06,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:17,52.4,20.35,0.93,17.8,1.4,0,35.7,33.3,1.06,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:18,58.7,20.35,0.93,17.8,1.8,0,35.7,33.3,1.06,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:19,58.7,20.35,0.92,17.8,1.8,0,35.7,33.3,1.05,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:20,54.8,20.20,0.92,17.8,2.2,0,35.7,33.3,1.05,9.2,0.00,954.4,0.00,0,954.4
4/12/2015 15:37:21,54.8,20.20,0.92,17.8,2.2,0,35.7,33.3,1.06,9.2,0.00,954.4,0.00,0,954.4
